"0","301001070","CA008","乳・時間外（初診）","301000370","CA001","乳（初診）","1","0","0","20100401","99999999"
"0","301001070","CA008","乳・時間外（初診）","301000670","CA004","時間外（初診）","3","0","0","20100401","99999999"
"0","301001070","CA008","乳・時間外（初診）","301000770","CA005","休日（初診）","3","0","0","20100401","99999999"
"0","301001070","CA008","乳・時間外（初診）","301000870","CA006","深夜（初診）","3","0","0","20100401","99999999"
"0","301001070","CA008","乳・時間外（初診）","301000970","CA007","時間外（特）（初診）","3","0","0","20100401","99999999"
"0","301001070","CA008","乳・時間外（初診）","301001170","CA009","乳・休日（初診）","3","0","0","20100401","99999999"
"0","301001070","CA008","乳・時間外（初診）","301001270","CA010","乳・深夜（初診）","3","0","0","20100401","99999999"
"0","301001070","CA008","乳・時間外（初診）","301001370","CA011","乳・時間外（特）（初診）","3","0","0","20100401","99999999"
"0","301001170","CA009","乳・休日（初診）","301000370","CA001","乳（初診）","1","0","0","20100401","99999999"
"0","301001170","CA009","乳・休日（初診）","301000670","CA004","時間外（初診）","3","0","0","20100401","99999999"
"0","301001170","CA009","乳・休日（初診）","301000770","CA005","休日（初診）","3","0","0","20100401","99999999"
"0","301001170","CA009","乳・休日（初診）","301000870","CA006","深夜（初診）","3","0","0","20100401","99999999"
"0","301001170","CA009","乳・休日（初診）","301000970","CA007","時間外（特）（初診）","1","0","0","20100401","99999999"
"0","301001170","CA009","乳・休日（初診）","301001070","CA008","乳・時間外（初診）","3","0","0","20100401","99999999"
"0","301001170","CA009","乳・休日（初診）","301001270","CA010","乳・深夜（初診）","3","0","0","20100401","99999999"
"0","301001170","CA009","乳・休日（初診）","301001370","CA011","乳・時間外（特）（初診）","1","0","0","20100401","99999999"
"0","301001270","CA010","乳・深夜（初診）","301000370","CA001","乳（初診）","1","0","0","20100401","99999999"
"0","301001270","CA010","乳・深夜（初診）","301000670","CA004","時間外（初診）","3","0","0","20100401","99999999"
"0","301001270","CA010","乳・深夜（初診）","301000770","CA005","休日（初診）","3","0","0","20100401","99999999"
"0","301001270","CA010","乳・深夜（初診）","301000870","CA006","深夜（初診）","3","0","0","20100401","99999999"
"0","301001270","CA010","乳・深夜（初診）","301000970","CA007","時間外（特）（初診）","1","0","0","20100401","99999999"
"0","301001270","CA010","乳・深夜（初診）","301001070","CA008","乳・時間外（初診）","3","0","0","20100401","99999999"
"0","301001270","CA010","乳・深夜（初診）","301001170","CA009","乳・休日（初診）","3","0","0","20100401","99999999"
"0","301001270","CA010","乳・深夜（初診）","301001370","CA011","乳・時間外（特）（初診）","1","0","0","20100401","99999999"
"0","301001370","CA011","乳・時間外（特）（初診）","301000370","CA001","乳（初診）","1","0","0","20100401","99999999"
"0","301001370","CA011","乳・時間外（特）（初診）","301000670","CA004","時間外（初診）","3","0","0","20100401","99999999"
"0","301001370","CA011","乳・時間外（特）（初診）","301000770","CA005","休日（初診）","2","0","0","20100401","99999999"
"0","301001370","CA011","乳・時間外（特）（初診）","301000870","CA006","深夜（初診）","2","0","0","20100401","99999999"
"0","301001370","CA011","乳・時間外（特）（初診）","301001070","CA008","乳・時間外（初診）","3","0","0","20100401","99999999"
"0","301001370","CA011","乳・時間外（特）（初診）","301001170","CA009","乳・休日（初診）","2","0","0","20100401","99999999"
"0","301001370","CA011","乳・時間外（特）（初診）","301001270","CA010","乳・深夜（初診）","2","0","0","20100401","99999999"
"0","301001610","00000","再診","301001710","00000","病再診","2","0","0","20100401","99999999"
"0","301001610","00000","再診","302004110","00000","退院時共同指導料１（歯援診１、歯援診２又は歯援病）","2","1","0","20100401","99999999"
"0","301001610","00000","再診","302004210","00000","退院時共同指導料１（１以外）","2","1","0","20100401","99999999"
"0","301001710","00000","病再診","301001610","00000","再診","1","0","0","20100401","99999999"
"0","301001710","00000","病再診","301073010","00000","再診（未届出）","1","0","0","20181001","99999999"
"0","301001710","00000","病再診","302004110","00000","退院時共同指導料１（歯援診１、歯援診２又は歯援病）","2","1","0","20100401","99999999"
"0","301001710","00000","病再診","302004210","00000","退院時共同指導料１（１以外）","2","1","0","20100401","99999999"
"0","301001870","CA014","乳（再診）","301002470","CA020","乳・時間外（再診）（入院外）","2","0","0","20100401","99999999"
"0","301001870","CA014","乳（再診）","301002570","CA021","乳・休日（再診）（入院外）","2","0","0","20100401","99999999"
"0","301001870","CA014","乳（再診）","301002670","CA022","乳・深夜（再診）（入院外）","2","0","0","20100401","99999999"
"0","301001870","CA014","乳（再診）","301002770","CA023","乳・時間外（特）（再診）（入院外）","2","0","0","20100401","99999999"
"0","301001970","CA015","歯科診療特別対応加算１（再診）","301124070","CA272","歯科診療特別対応加算３（再診）","2","0","0","20240601","99999999"
"0","301002070","CA016","時間外（再診）（入院外）","301002170","CA017","休日（再診）（入院外）","3","0","0","20100401","99999999"
"0","301002070","CA016","時間外（再診）（入院外）","301002270","CA018","深夜（再診）（入院外）","3","0","0","20100401","99999999"
"0","301002070","CA016","時間外（再診）（入院外）","301002370","CA019","時間外（特）（再診）（入院外）","3","0","0","20100401","99999999"
"0","301002070","CA016","時間外（再診）（入院外）","301002570","CA021","乳・休日（再診）（入院外）","3","0","0","20100401","99999999"
"0","301002070","CA016","時間外（再診）（入院外）","301002670","CA022","乳・深夜（再診）（入院外）","3","0","0","20100401","99999999"
"0","301002070","CA016","時間外（再診）（入院外）","301002770","CA023","乳・時間外（特）（再診）（入院外）","3","0","0","20100401","99999999"
"0","301002170","CA017","休日（再診）（入院外）","301002070","CA016","時間外（再診）（入院外）","3","0","0","20100401","99999999"
"0","301002170","CA017","休日（再診）（入院外）","301002270","CA018","深夜（再診）（入院外）","3","0","0","20100401","99999999"
"0","301002170","CA017","休日（再診）（入院外）","301002370","CA019","時間外（特）（再診）（入院外）","1","0","0","20100401","99999999"
"0","301002170","CA017","休日（再診）（入院外）","301002470","CA020","乳・時間外（再診）（入院外）","3","0","0","20100401","99999999"
"0","301002170","CA017","休日（再診）（入院外）","301002670","CA022","乳・深夜（再診）（入院外）","3","0","0","20100401","99999999"
"0","301002170","CA017","休日（再診）（入院外）","301002770","CA023","乳・時間外（特）（再診）（入院外）","1","0","0","20100401","99999999"
"0","301002270","CA018","深夜（再診）（入院外）","301002070","CA016","時間外（再診）（入院外）","3","0","0","20100401","99999999"
"0","301002270","CA018","深夜（再診）（入院外）","301002170","CA017","休日（再診）（入院外）","3","0","0","20100401","99999999"
"0","301002270","CA018","深夜（再診）（入院外）","301002370","CA019","時間外（特）（再診）（入院外）","1","0","0","20100401","99999999"
"0","301002270","CA018","深夜（再診）（入院外）","301002470","CA020","乳・時間外（再診）（入院外）","3","0","0","20100401","99999999"
"0","301002270","CA018","深夜（再診）（入院外）","301002570","CA021","乳・休日（再診）（入院外）","3","0","0","20100401","99999999"
"0","301002270","CA018","深夜（再診）（入院外）","301002770","CA023","乳・時間外（特）（再診）（入院外）","1","0","0","20100401","99999999"
"0","301002370","CA019","時間外（特）（再診）（入院外）","301002070","CA016","時間外（再診）（入院外）","3","0","0","20100401","99999999"
"0","301002370","CA019","時間外（特）（再診）（入院外）","301002170","CA017","休日（再診）（入院外）","2","0","0","20100401","99999999"
"0","301002370","CA019","時間外（特）（再診）（入院外）","301002270","CA018","深夜（再診）（入院外）","2","0","0","20100401","99999999"
"0","301002370","CA019","時間外（特）（再診）（入院外）","301002470","CA020","乳・時間外（再診）（入院外）","3","0","0","20100401","99999999"
"0","301002370","CA019","時間外（特）（再診）（入院外）","301002570","CA021","乳・休日（再診）（入院外）","2","0","0","20100401","99999999"
"0","301002370","CA019","時間外（特）（再診）（入院外）","301002670","CA022","乳・深夜（再診）（入院外）","2","0","0","20100401","99999999"
"0","301002470","CA020","乳・時間外（再診）（入院外）","301001870","CA014","乳（再診）","1","0","0","20100401","99999999"
"0","301002470","CA020","乳・時間外（再診）（入院外）","301002170","CA017","休日（再診）（入院外）","3","0","0","20100401","99999999"
"0","301002470","CA020","乳・時間外（再診）（入院外）","301002270","CA018","深夜（再診）（入院外）","3","0","0","20100401","99999999"
"0","301002470","CA020","乳・時間外（再診）（入院外）","301002370","CA019","時間外（特）（再診）（入院外）","3","0","0","20100401","99999999"
"0","301002470","CA020","乳・時間外（再診）（入院外）","301002570","CA021","乳・休日（再診）（入院外）","3","0","0","20100401","99999999"
"0","301002470","CA020","乳・時間外（再診）（入院外）","301002670","CA022","乳・深夜（再診）（入院外）","3","0","0","20100401","99999999"
"0","301002470","CA020","乳・時間外（再診）（入院外）","301002770","CA023","乳・時間外（特）（再診）（入院外）","3","0","0","20100401","99999999"
"0","301002570","CA021","乳・休日（再診）（入院外）","301001870","CA014","乳（再診）","1","0","0","20100401","99999999"
"0","301002570","CA021","乳・休日（再診）（入院外）","301002070","CA016","時間外（再診）（入院外）","3","0","0","20100401","99999999"
"0","301002570","CA021","乳・休日（再診）（入院外）","301002270","CA018","深夜（再診）（入院外）","3","0","0","20100401","99999999"
"0","301002570","CA021","乳・休日（再診）（入院外）","301002370","CA019","時間外（特）（再診）（入院外）","1","0","0","20100401","99999999"
"0","301002570","CA021","乳・休日（再診）（入院外）","301002470","CA020","乳・時間外（再診）（入院外）","3","0","0","20100401","99999999"
"0","301002570","CA021","乳・休日（再診）（入院外）","301002670","CA022","乳・深夜（再診）（入院外）","3","0","0","20100401","99999999"
"0","301002570","CA021","乳・休日（再診）（入院外）","301002770","CA023","乳・時間外（特）（再診）（入院外）","1","0","0","20100401","99999999"
"0","301002670","CA022","乳・深夜（再診）（入院外）","301001870","CA014","乳（再診）","1","0","0","20100401","99999999"
"0","301002670","CA022","乳・深夜（再診）（入院外）","301002070","CA016","時間外（再診）（入院外）","3","0","0","20100401","99999999"
"0","301002670","CA022","乳・深夜（再診）（入院外）","301002170","CA017","休日（再診）（入院外）","3","0","0","20100401","99999999"
"0","301002670","CA022","乳・深夜（再診）（入院外）","301002370","CA019","時間外（特）（再診）（入院外）","1","0","0","20100401","99999999"
"0","301002670","CA022","乳・深夜（再診）（入院外）","301002470","CA020","乳・時間外（再診）（入院外）","3","0","0","20100401","99999999"
"0","301002670","CA022","乳・深夜（再診）（入院外）","301002570","CA021","乳・休日（再診）（入院外）","3","0","0","20100401","99999999"
"0","301002670","CA022","乳・深夜（再診）（入院外）","301002770","CA023","乳・時間外（特）（再診）（入院外）","1","0","0","20100401","99999999"
"0","301002770","CA023","乳・時間外（特）（再診）（入院外）","301001870","CA014","乳（再診）","1","0","0","20100401","99999999"
"0","301002770","CA023","乳・時間外（特）（再診）（入院外）","301002070","CA016","時間外（再診）（入院外）","3","0","0","20100401","99999999"
"0","301002770","CA023","乳・時間外（特）（再診）（入院外）","301002170","CA017","休日（再診）（入院外）","2","0","0","20100401","99999999"
"0","301002770","CA023","乳・時間外（特）（再診）（入院外）","301002270","CA018","深夜（再診）（入院外）","2","0","0","20100401","99999999"
"0","301002770","CA023","乳・時間外（特）（再診）（入院外）","301002470","CA020","乳・時間外（再診）（入院外）","3","0","0","20100401","99999999"
"0","301002770","CA023","乳・時間外（特）（再診）（入院外）","301002570","CA021","乳・休日（再診）（入院外）","2","0","0","20100401","99999999"
"0","301002770","CA023","乳・時間外（特）（再診）（入院外）","301002670","CA022","乳・深夜（再診）（入院外）","2","0","0","20100401","99999999"
"0","301002810","00000","電話等再診","301124970","CA281","医療情報取得加算（再診）","1","0","0","20240601","99999999"
"0","301002810","00000","電話等再診","302000110","00000","歯科疾患管理料","1","0","0","20100401","99999999"
"0","301002810","00000","電話等再診","302000710","00000","特疾管","1","0","0","20100401","99999999"
"0","301002810","00000","電話等再診","302003710","00000","義管（２以外）","1","0","0","20100401","99999999"
"0","301002810","00000","電話等再診","302004110","00000","退院時共同指導料１（歯援診１、歯援診２又は歯援病）","2","1","0","20100401","99999999"
"0","301002810","00000","電話等再診","302004210","00000","退院時共同指導料１（１以外）","2","1","0","20100401","99999999"
"0","301002810","00000","電話等再診","302008310","00000","義管（困難）","1","0","0","20140401","99999999"
"0","301002810","00000","電話等再診","303003310","00000","歯在管（歯援診２）","1","0","0","20100401","99999999"
"0","301002810","00000","電話等再診","303003410","00000","歯在管（１から３まで以外）","1","0","0","20100401","99999999"
"0","301002810","00000","電話等再診","303007610","00000","歯在管（歯援診１）","1","0","0","20180401","99999999"
"0","301002810","00000","電話等再診","314000310","00000","歯科矯正管理料","1","0","0","20100401","99999999"
"0","301002910","00000","電話等病院再診","301124970","CA281","医療情報取得加算（再診）","1","0","0","20240601","99999999"
"0","301002910","00000","電話等病院再診","302000110","00000","歯科疾患管理料","1","0","0","20100401","99999999"
"0","301002910","00000","電話等病院再診","302000710","00000","特疾管","1","0","0","20100401","99999999"
"0","301002910","00000","電話等病院再診","302003710","00000","義管（２以外）","1","0","0","20100401","99999999"
"0","301002910","00000","電話等病院再診","302004110","00000","退院時共同指導料１（歯援診１、歯援診２又は歯援病）","2","1","0","20100401","99999999"
"0","301002910","00000","電話等病院再診","302004210","00000","退院時共同指導料１（１以外）","2","1","0","20100401","99999999"
"0","301002910","00000","電話等病院再診","302008310","00000","義管（困難）","1","0","0","20140401","99999999"
"0","301002910","00000","電話等病院再診","303003310","00000","歯在管（歯援診２）","1","0","0","20100401","99999999"
"0","301002910","00000","電話等病院再診","303003410","00000","歯在管（１から３まで以外）","1","0","0","20100401","99999999"
"0","301002910","00000","電話等病院再診","303007610","00000","歯在管（歯援診１）","1","0","0","20180401","99999999"
"0","301002910","00000","電話等病院再診","314000310","00000","歯科矯正管理料","1","0","0","20100401","99999999"
"0","301003050","00000","同日再診","302004110","00000","退院時共同指導料１（歯援診１、歯援診２又は歯援病）","2","1","0","20100401","99999999"
"0","301003050","00000","同日再診","302004210","00000","退院時共同指導料１（１以外）","2","1","0","20100401","99999999"
"0","301003150","00000","同日電話等再診","301124970","CA281","医療情報取得加算（再診）","1","0","0","20240601","99999999"
"0","301003150","00000","同日電話等再診","302000110","00000","歯科疾患管理料","1","0","0","20100401","99999999"
"0","301003150","00000","同日電話等再診","302000710","00000","特疾管","1","0","0","20100401","99999999"
"0","301003150","00000","同日電話等再診","302003710","00000","義管（２以外）","1","0","0","20100401","99999999"
"0","301003150","00000","同日電話等再診","302004110","00000","退院時共同指導料１（歯援診１、歯援診２又は歯援病）","2","1","0","20100401","99999999"
"0","301003150","00000","同日電話等再診","302004210","00000","退院時共同指導料１（１以外）","2","1","0","20100401","99999999"
"0","301003150","00000","同日電話等再診","302008310","00000","義管（困難）","1","0","0","20140401","99999999"
"0","301003150","00000","同日電話等再診","303003310","00000","歯在管（歯援診２）","1","0","0","20100401","99999999"
"0","301003150","00000","同日電話等再診","303003410","00000","歯在管（１から３まで以外）","1","0","0","20100401","99999999"
"0","301003150","00000","同日電話等再診","303007610","00000","歯在管（歯援診１）","1","0","0","20180401","99999999"
"0","301003150","00000","同日電話等再診","314000310","00000","歯科矯正管理料","1","0","0","20100401","99999999"
"0","301003250","00000","同日病再診","302004110","00000","退院時共同指導料１（歯援診１、歯援診２又は歯援病）","2","1","0","20100401","99999999"
"0","301003250","00000","同日病再診","302004210","00000","退院時共同指導料１（１以外）","2","1","0","20100401","99999999"
"0","301003350","00000","同日電話等病再診","301124970","CA281","医療情報取得加算（再診）","1","0","0","20240601","99999999"
"0","301003350","00000","同日電話等病再診","302000110","00000","歯科疾患管理料","1","0","0","20100401","99999999"
"0","301003350","00000","同日電話等病再診","302000710","00000","特疾管","1","0","0","20100401","99999999"
"0","301003350","00000","同日電話等病再診","302003710","00000","義管（２以外）","1","0","0","20100401","99999999"
"0","301003350","00000","同日電話等病再診","302004110","00000","退院時共同指導料１（歯援診１、歯援診２又は歯援病）","2","1","0","20100401","99999999"
"0","301003350","00000","同日電話等病再診","302004210","00000","退院時共同指導料１（１以外）","2","1","0","20100401","99999999"
"0","301003350","00000","同日電話等病再診","302008310","00000","義管（困難）","1","0","0","20140401","99999999"
"0","301003350","00000","同日電話等病再診","303003310","00000","歯在管（歯援診２）","1","0","0","20100401","99999999"
"0","301003350","00000","同日電話等病再診","303003410","00000","歯在管（１から３まで以外）","1","0","0","20100401","99999999"
"0","301003350","00000","同日電話等病再診","303007610","00000","歯在管（歯援診１）","1","0","0","20180401","99999999"
"0","301003350","00000","同日電話等病再診","314000310","00000","歯科矯正管理料","1","0","0","20100401","99999999"
"0","301009970","CA035","看護配置加算２（有床診療所入院基本料）","301010070","CA036","看護配置加算１（有床診療所入院基本料）","3","0","0","20100401","99999999"
"0","301010070","CA036","看護配置加算１（有床診療所入院基本料）","301009970","CA035","看護配置加算２（有床診療所入院基本料）","3","0","0","20100401","99999999"
"0","301010170","CA037","夜間看護配置加算２（有床診療所入院基本料）","301010270","CA038","夜間看護配置加算１（有床診療所入院基本料）","3","0","0","20100401","99999999"
"0","301010270","CA038","夜間看護配置加算１（有床診療所入院基本料）","301010170","CA037","夜間看護配置加算２（有床診療所入院基本料）","3","0","0","20100401","99999999"
"0","301023810","BA070","栄養サポートチーム加算","301147010","BA250","リハビリテーション・栄養・口腔連携体制加算","2","0","0","20240601","99999999"
"0","301072810","00000","初診（未届出）","301000210","00000","病初診","2","0","0","20181001","99999999"
"0","301072810","00000","初診（未届出）","302004110","00000","退院時共同指導料１（歯援診１、歯援診２又は歯援病）","2","1","0","20181001","99999999"
"0","301072810","00000","初診（未届出）","302004210","00000","退院時共同指導料１（１以外）","2","1","0","20181001","99999999"
"0","301073010","00000","再診（未届出）","301001710","00000","病再診","2","0","0","20181001","99999999"
"0","301073010","00000","再診（未届出）","302004110","00000","退院時共同指導料１（歯援診１、歯援診２又は歯援病）","2","1","0","20181001","99999999"
"0","301073010","00000","再診（未届出）","302004210","00000","退院時共同指導料１（１以外）","2","1","0","20181001","99999999"
"0","301073110","00000","電話等再診（未届出）","301124970","CA281","医療情報取得加算（再診）","1","0","0","20240601","99999999"
"0","301073110","00000","電話等再診（未届出）","302000110","00000","歯科疾患管理料","1","0","0","20181001","99999999"
"0","301073110","00000","電話等再診（未届出）","302000710","00000","特疾管","1","0","0","20181001","99999999"
"0","301073110","00000","電話等再診（未届出）","302003710","00000","義管（２以外）","1","0","0","20181001","99999999"
"0","301073110","00000","電話等再診（未届出）","302004110","00000","退院時共同指導料１（歯援診１、歯援診２又は歯援病）","2","1","0","20181001","99999999"
"0","301073110","00000","電話等再診（未届出）","302004210","00000","退院時共同指導料１（１以外）","2","1","0","20181001","99999999"
"0","301073110","00000","電話等再診（未届出）","302008310","00000","義管（困難）","1","0","0","20181001","99999999"
"0","301073110","00000","電話等再診（未届出）","303003310","00000","歯在管（歯援診２）","1","0","0","20181001","99999999"
"0","301073110","00000","電話等再診（未届出）","303003410","00000","歯在管（１から３まで以外）","1","0","0","20181001","99999999"
"0","301073110","00000","電話等再診（未届出）","303007610","00000","歯在管（歯援診１）","1","0","0","20181001","99999999"
"0","301073110","00000","電話等再診（未届出）","314000310","00000","歯科矯正管理料","1","0","0","20181001","99999999"
"0","301073250","00000","同日再診（未届出）","302004110","00000","退院時共同指導料１（歯援診１、歯援診２又は歯援病）","2","1","0","20181001","99999999"
"0","301073250","00000","同日再診（未届出）","302004210","00000","退院時共同指導料１（１以外）","2","1","0","20181001","99999999"
"0","301073350","00000","同日電話等再診（未届出）","301124970","CA281","医療情報取得加算（再診）","1","0","0","20240601","99999999"
"0","301073350","00000","同日電話等再診（未届出）","302000110","00000","歯科疾患管理料","1","0","0","20181001","99999999"
"0","301073350","00000","同日電話等再診（未届出）","302000710","00000","特疾管","1","0","0","20181001","99999999"
"0","301073350","00000","同日電話等再診（未届出）","302003710","00000","義管（２以外）","1","0","0","20181001","99999999"
"0","301073350","00000","同日電話等再診（未届出）","302004110","00000","退院時共同指導料１（歯援診１、歯援診２又は歯援病）","2","1","0","20181001","99999999"
"0","301073350","00000","同日電話等再診（未届出）","302004210","00000","退院時共同指導料１（１以外）","2","1","0","20181001","99999999"
"0","301073350","00000","同日電話等再診（未届出）","302008310","00000","義管（困難）","1","0","0","20181001","99999999"
"0","301073350","00000","同日電話等再診（未届出）","303003310","00000","歯在管（歯援診２）","1","0","0","20181001","99999999"
"0","301073350","00000","同日電話等再診（未届出）","303003410","00000","歯在管（１から３まで以外）","1","0","0","20181001","99999999"
"0","301073350","00000","同日電話等再診（未届出）","303007610","00000","歯在管（歯援診１）","1","0","0","20181001","99999999"
"0","301073350","00000","同日電話等再診（未届出）","314000310","00000","歯科矯正管理料","1","0","0","20181001","99999999"
"0","301089570","CA160","入院栄養管理体制加算（特定機能病院入院基本料）","301147010","BA250","リハビリテーション・栄養・口腔連携体制加算","1","0","0","20240601","99999999"
"0","301122870","CA261","歯科診療特別対応加算３（初診）","301000470","CA002","歯科診療特別対応加算１（初診）","1","0","0","20240601","99999999"
"0","301122870","CA261","歯科診療特別対応加算３（初診）","301000570","CA003","歯科診療特別対応加算２（初診）","1","0","0","20240601","99999999"
"0","301123970","CA271","歯科診療特別対応加算２（再診）","301124070","CA272","歯科診療特別対応加算３（再診）","2","0","0","20240601","99999999"
"0","301124070","CA272","歯科診療特別対応加算３（再診）","301001970","CA015","歯科診療特別対応加算１（再診）","1","0","0","20240601","99999999"
"0","301124070","CA272","歯科診療特別対応加算３（再診）","301123970","CA271","歯科診療特別対応加算２（再診）","1","0","0","20240601","99999999"
"0","301124970","CA281","医療情報取得加算（再診）","301002810","00000","電話等再診","2","0","0","20240601","99999999"
"0","301124970","CA281","医療情報取得加算（再診）","301002910","00000","電話等病院再診","2","0","0","20240601","99999999"
"0","301124970","CA281","医療情報取得加算（再診）","301003150","00000","同日電話等再診","2","0","0","20240601","99999999"
"0","301124970","CA281","医療情報取得加算（再診）","301003350","00000","同日電話等病再診","2","0","0","20240601","99999999"
"0","301124970","CA281","医療情報取得加算（再診）","301073110","00000","電話等再診（未届出）","2","0","0","20240601","99999999"
"0","301124970","CA281","医療情報取得加算（再診）","301073350","00000","同日電話等再診（未届出）","2","0","0","20240601","99999999"
"0","301147010","BA250","リハビリテーション・栄養・口腔連携体制加算","301023810","BA070","栄養サポートチーム加算","1","0","0","20240601","99999999"
"0","301147010","BA250","リハビリテーション・栄養・口腔連携体制加算","301089570","CA160","入院栄養管理体制加算（特定機能病院入院基本料）","2","0","0","20240601","99999999"
"0","302000110","00000","歯科疾患管理料","301002810","00000","電話等再診","2","0","0","20100401","99999999"
"0","302000110","00000","歯科疾患管理料","301002910","00000","電話等病院再診","2","0","0","20100401","99999999"
"0","302000110","00000","歯科疾患管理料","301003150","00000","同日電話等再診","2","0","0","20100401","99999999"
"0","302000110","00000","歯科疾患管理料","301003350","00000","同日電話等病再診","2","0","0","20100401","99999999"
"0","302000110","00000","歯科疾患管理料","301073110","00000","電話等再診（未届出）","2","0","0","20181001","99999999"
"0","302000110","00000","歯科疾患管理料","301073350","00000","同日電話等再診（未届出）","2","0","0","20181001","99999999"
"0","302000710","00000","特疾管","301002810","00000","電話等再診","2","0","0","20100401","99999999"
"0","302000710","00000","特疾管","301002910","00000","電話等病院再診","2","0","0","20100401","99999999"
"0","302000710","00000","特疾管","301003150","00000","同日電話等再診","2","0","0","20100401","99999999"
"0","302000710","00000","特疾管","301003350","00000","同日電話等病再診","2","0","0","20100401","99999999"
"0","302000710","00000","特疾管","301073110","00000","電話等再診（未届出）","2","0","0","20181001","99999999"
"0","302000710","00000","特疾管","301073350","00000","同日電話等再診（未届出）","2","0","0","20181001","99999999"
"0","302002210","00000","開１","302004110","00000","退院時共同指導料１（歯援診１、歯援診２又は歯援病）","2","1","0","20100401","99999999"
"0","302002210","00000","開１","302004210","00000","退院時共同指導料１（１以外）","2","1","0","20100401","99999999"
